x1,x2
7.82516391802868,-8.781359441014555
7.8099659747976515,-4.8094436804567025
-9.002772062997323,1.220391260288471
7.794763984441505,-8.06641414559953
2.7343468032628184,-8.632225902456256
6.328003614708518,-9.986082092287132
7.3912983115727835,-10.101341587592866
7.968331195487529,-3.2312526460729396
9.496494111657723,-3.790297496982803
7.972127615583025,-3.755408535380081
-7.035806215810689,1.248476057021087
9.242238254681673,-3.880030980650584
7.207212848095849,-9.65948602710983
7.821013262925473,-3.4512508798170844
4.974654533568103,-11.8729982753203
6.686570584319081,-8.850495255748992
7.081840030753776,-9.638443115036193
-7.4915281560203555,0.51396537386671
-8.473667604637996,2.177838445082279
7.481698304286416,-2.964036320916158
-7.618185414653717,1.332798107492111
7.611640648987944,-7.4751716568339335
-7.466468468286709,1.6761848224605431
6.941477167099217,-8.237210122473137
7.411958954405527,-3.502363119913362
5.429162636785186,-9.280194645244388
7.117075566684228,-8.20473415978546
-7.341621724233738,2.717364162856922
8.309603971290377,-3.6698664599501214
7.261057311411772,-10.544161862589844
-8.005968311963647,0.9080834294182079
6.245601729533902,-9.596697399373546
5.891792116774758,-10.091369917367311
-6.864920329301342,2.2473101535180318
-7.544276914836815,2.6144323430564227
-7.637023491611105,0.20711193686570462
-7.879755705395857,2.547602964739843
8.714450647157346,-2.4173049066032517
8.301285997629655,-4.217226533156894
6.7030992629589745,-9.593607618070834
-6.187901039918801,1.586384303328399
6.90388676422206,-4.433231249529919
6.364489854595644,-9.734555777000342
-8.759171038679774,3.1427522753902353
7.379715922715266,-3.247874217537281
7.30394653090671,-3.7343147638547602
7.636228409989503,-7.264889954751702
6.83814580427069,-9.539444274804652
7.372757423293994,-1.9974660386672745
5.7307284390950315,-2.608955061595124
7.973804994219929,-4.042661218444227
-6.579713987751932,2.0872893690588934
7.27059006890177,-4.842257162764987
8.681856873364096,-4.536835374393564
-7.938182424559141,1.9622144348605648
8.283488415447327,-4.118560924124553
6.340411448546977,-9.614633183183257
4.957529074122682,-7.59196332774744
6.6873912591686215,-9.775102275924942
5.4791536542219985,-8.074781013280958
9.075683674656077,-4.217905332256451
6.002780380978981,-9.496079308183523
-7.88791310768881,2.86843090027318
-8.164109730359998,3.745136874122112
5.724879631914062,-3.186540825996196
-7.258057390023611,2.228993834624751
8.210733650378808,-4.00374118653699
8.215973984466915,-2.2867225519742815
-7.2422374999611945,2.020532768976981
8.491428371887958,-2.5497488905503856
7.077050890097137,-2.4047943034229813
6.166908392961448,-7.789253441973541
6.500727224441323,-3.8240358598677893
7.6948360522196735,-2.633593933084926
6.99313586363927,-9.971033058075884
9.761945351403806,-2.6662507478459054
7.887811457550858,-3.6579030998438675
5.546374196790808,-9.621795745896014
7.518502235475024,-9.384084184239377
7.167658367421866,-8.97276964395907
7.090740385396501,-9.962315733841004
7.385756751867146,-1.0237960818012044
6.100923490947671,-7.899964114189204
8.030856376589458,-4.395838179941017
5.893881739604014,-8.029125216049323
-8.232341485985268,3.2026253908465896
6.889065392403833,-3.1933371633199465
-9.68589220165941,2.401956395208251
-7.96173713597637,2.2279136613973067
-9.603241134847714,1.5012645754493077
-6.728237673166676,2.5888796153447244
6.912866575709392,-8.09575775453507
-7.599752353016349,3.0517439148365115
-7.329580148542892,2.4597728614137218
-9.666824739909314,3.217632933509758
-7.942665620975909,1.6563231801174974
